"!","3","4","5","7","8","C","E","G","L","N","S","T","X","Z","a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","s","t","u","v","w","x","y",z
"!",5.1221920197,-5.36662794218,-0.666098701727,-3.80462711301,-4.72737562476,-2.5387276666,-4.17330155231,-4.84321178176,-0.21103665248,-3.08766086037,-5.23547455587,-4.0513997949,-3.26799157438,-2.89796131773,-2.3440992856,-7.22161618267,-5.3759678943,-3.91024394631,-5.21099366722,-6.09265795848,-3.9121293559,-4.34599979871,-4.98365849728,-6.80061570421,-3.44505153856,-6.0799983567,-5.72265265766,-6.06860654487,-6.33992068057,-6.38383356673,-5.18741966128,-3.63319916261,-5.7771143893,-5.42218854696,-6.02042537531,-6.47717530528,-3.73340116778,-5.10849692178,-4.00213610276,-5.13398237356,-3.47821826272
"S",-4.0513997949,-7.45264605123,-2.75211681077,-5.89064522205,-5.42709937269,-2.83298630642,0.965433744413,-6.92922989081,-2.29705476152,-2.17794669586,-7.32149266492,4.43212822346,0.744064598741,-2.15076608272,1.22936482112,-9.30763429172,-7.46198600335,-2.46990153074,-5.91071741514,-8.17867606753,-5.30500028438,-7.12516508831,-0.955994426494,-8.88663381325,-0.0216813109801,-2.78611911221,-6.42237640559,-6.54518674148,-7.0396444285,-8.46985167577,-6.58029058976,-3.7733071226,-5.66590792101,1.18125775635,-4.08109179362,-7.1768990532,-5.81941927683,-7.19451503082,1.14457892437,-5.14055894093,-0.622593949159
"T",-3.26799157438,-6.6692378307,-1.96870859025,-4.41408982097,-6.02998551328,0.407157686921,1.21865061769,-6.14582167028,-1.513646541,-1.34574831117,-5.84493726384,0.744064598741,3.45589547604,-3.50742402569,0.96841134272,-8.52422607119,-6.67857778282,1.31364102474,0.180958502781,-7.395267847,-5.21473924442,-4.03917177479,-5.59312120525,-8.10322559273,1.468944674,-1.63321525932,-0.834947140331,-6.67806925283,-6.94938338853,-7.68644345525,-6.4900295498,-3.54951469001,-4.88249970048,-0.182326474977,0.0190964667508,-7.7797851938,-4.34286387575,-6.4111068103,-2.66568866167,-1.66590763762,-0.018654216449
"X",-2.89796131773,-6.29920757405,-1.5986783336,-4.73720674488,-0.0802254306472,-3.47130729848,-4.00726889551,-5.77579141363,2.32211961845,-4.02024049224,-3.68314753796,-2.15076608272,-3.50742402569,5.52882269377,-1.66724100504,-8.15419581454,-4.51678805695,-4.14967639762,0.892575194662,-7.02523759035,-3.7460966991,-0.18176644024,1.20904496236,-7.73319533608,-0.976433788774,-0.318015930055,-1.16629456338,-6.30803899618,-7.27250031244,-7.3164131986,-6.11999929315,4.15533435328,-0.206903975254,-2.44274517341,-6.95300500718,-7.40975493715,-1.6702485261,-2.0707846401,3.58287737681,-2.17474170732,-0.914290333129
"Z",-2.3440992856,-5.74534554192,-1.04481630147,-3.49019753219,-4.00748093583,-0.432538616558,0.635366653789,-5.2219293815,-0.589754252221,2.6203962668,-5.61419215561,1.22936482112,0.96841134272,-1.66724100504,4.86954924318,-7.60033378241,-5.75468549404,0.296005932617,0.481026461044,-6.47137555822,-4.29084695564,0.295868226503,-0.399531466763,-7.17933330395,3.51965709084,-6.45871595644,0.00342297501282,-6.44732414461,-4.63919673863,-6.76255116647,-5.56613726102,-4.01191676235,-1.25799218909,-2.30439858524,-3.26364875912,-6.85589290502,-4.11211876752,-4.79406734096,-2.77141579007,0.0782870072079,1.9778748746
"a",-7.22161618267,-0.237967774775,-5.92233319854,-9.06086160982,-5.04196769897,-7.79496216342,-9.42953604912,-0.0569361873893,-5.46727114929,-8.34389535718,-10.4917090527,-9.30763429172,-8.52422607119,-8.15419581454,-7.60033378241,2.05658152524,-10.6322023911,-9.16647844313,-10.467228164,-0.87126650878,-9.16836385271,-10.2953814761,-10.2398929941,-2.73193192434,-8.70128603538,-11.3362328535,-10.9788871545,-10.6316938611,-11.5961551774,-0.549240263963,-10.4436541581,-6.18138345832,-11.0333488861,-10.6784230438,-9.07943529479,-3.07489067458,-8.9896356646,-10.3647314186,-9.25837059957,-10.3902168704,-8.73445275954
"b",-5.3759678943,-7.39091978951,-4.07668491017,-7.21521332145,-1.47610709266,-5.94931387505,-4.5881554872,-8.2537979902,-3.62162286092,-6.49824706881,-5.24486338265,-7.46198600335,-6.67857778282,-4.51678805695,-5.75468549404,-10.6322023911,3.80195723276,-7.32083015476,-4.44719260577,-9.50324416692,1.55466639031,-2.71639191081,0.0499475928053,-10.2112019127,-6.85563774701,-3.92606415782,-2.65166173683,-2.32145726906,-6.86013513112,-9.79441977517,0.440952885497,-7.04378537105,-9.18770059774,-8.13962757485,-5.99702437927,-9.88776151372,2.46149837145,0.970327337356,-3.09523419767,-4.53723539677,-6.88880447117
"c",-3.91024394631,-7.31149020264,-2.61096096218,-5.74948937346,-6.67223788522,-0.389245364838,1.96083444592,-6.78807404222,-2.15589891293,-0.784027878776,-7.18033681633,-2.46990153074,1.31364102474,-4.14967639762,0.296005932617,-9.16647844313,-7.32083015476,4.1052813929,-0.477513813017,-8.03752021894,-3.9110814673,-4.3449519101,-3.98408177857,-8.74547796466,0.54233138843,-4.98033817943,-2.49703092308,-8.01346880532,-6.67534502859,-8.32869582718,-7.13228192173,-5.57806142306,-6.33568228863,-0.206204900752,-0.0517666184819,-8.42203756573,-4.29196906712,-7.05335918223,-5.94699836321,-1.99744026903,1.38595878286
"d",-5.21099366722,-8.61223992354,-3.91171068309,-3.52387856975,-2.86099981776,1.1441981702,-0.136839875576,-8.08882376312,-3.45664863384,-0.753543015743,-2.1354501764,-5.91071741514,0.180958502781,0.892575194662,0.481026461044,-10.467228164,-4.44719260577,-0.477513813017,3.72372345733,-9.33826993984,-5.2118311882,-1.62034994027,-2.15392444755,-10.0462276856,1.94608890655,-5.21473647389,1.38444969106,-9.31421852622,-3.00906309288,-9.62944554809,-7.73988446208,-3.88307887041,0.902229088494,-0.184784788706,-0.399032721337,-9.72278728664,-5.18725367991,-3.91145764665,-1.52090033653,-1.8903894236,0.668201323432
"e",-6.09265795848,-0.771161340474,-4.79337497435,-7.93190338563,-8.85465189738,-5.27970957811,-8.30057782493,0.311242313679,-4.3383129251,-7.21493713299,-6.65470062739,-8.17867606753,-7.395267847,-7.02523759035,-6.47137555822,-0.87126650878,-9.50324416692,-8.03752021894,-9.33826993984,2.12473010711,-8.03940562852,-9.16642325189,-9.11093476991,-0.471352991818,-6.47371552252,-10.2072746293,-9.84992893028,-10.1958828175,-7.75914675209,-1.46258276354,-9.3146959339,-7.76047543523,-9.90439066192,-9.54946481958,-8.76140728681,-2.68364189861,-7.86067744041,-9.2357731944,-8.12941237538,-5.04175094101,-7.60549453535
"f",-3.9121293559,-6.62022843166,-2.61284637177,-5.75137478305,-4.72821314575,-2.87603742421,-6.12004922235,-6.7899594518,-2.15778432252,-5.03440853041,-5.39046275669,-5.30500028438,-5.21473924442,-3.7460966991,-4.29084695564,-9.16836385271,1.55466639031,-3.9110814673,-5.2118311882,-8.03940562852,4.42020044908,-5.37645673687,1.19433685306,-8.74736337425,-5.39179920861,-3.60790541895,-7.6694003277,-4.18671281842,-5.98408325762,-8.33058123677,1.21294902972,-5.57994683265,-5.93210259011,-2.2629907431,-2.0922423145,-8.42392297532,2.17034434305,0.062771612644,-1.94155058757,-4.19035828571,-4.03867157165
"g",-4.34599979871,-8.44039323559,-3.73986399513,-5.49209804529,-0.882445699148,-1.7412919491,-5.45530737649,-7.91697707517,2.16193542578,-3.59647679632,-0.59769086965,-7.12516508831,-4.03917177479,-0.18176644024,0.295868226503,-10.2953814761,-2.71639191081,-4.3449519101,-1.62034994027,-9.16642325189,-5.37645673687,2.86310023377,-1.25170123727,-9.87438099762,-1.55597220171,-0.188429076306,-0.682093241913,-6.36978311603,-4.08096718071,-9.45759886014,-6.31527480563,0.290631526967,-0.28090430585,-5.5515148612,-7.99557838005,-9.55094059868,-3.91679470329,-2.39230204429,-0.396302210321,-2.30785031339,-2.5266318654
"h",-4.98365849728,-8.38490475361,-3.68437551315,-5.43660956331,1.17152419977,-2.26116761203,-3.72584246094,-7.86148859319,-1.84301910278,-4.49649975936,-1.45135660397,-0.955994426494,-5.59312120525,1.20904496236,-0.399531466763,-10.2398929941,0.0499475928053,-3.98408177857,-2.15392444755,-9.11093476991,1.19433685306,-1.25170123727,2.89456324712,-9.81889251563,-1.50048371973,-0.489779818305,-1.64752484322,-5.82878681827,-4.66684960977,-9.40211037815,-1.50128211774,0.460036142464,-1.12403027753,1.21032109059,-3.89703863023,-9.4954521167,0.231184772262,-0.12776651996,0.975904317614,-1.30744370578,-1.81436384702
"i",-6.80061570421,-1.18972865458,-5.50133272008,-8.63986113136,-5.84903757641,-2.85217310791,-9.00853557066,-1.21212493907,-5.04627067083,-7.92289487872,-6.8126120362,-8.88663381325,-8.10322559273,-7.73319533608,-7.17933330395,-2.73193192434,-10.2112019127,-8.74547796466,-10.0462276856,-0.471352991818,-8.74736337425,-9.87438099762,-9.81889251563,2.06959705449,-5.88239028412,-10.9152323751,-7.46684422265,-10.9038405632,-7.14980300819,-3.05341965978,-10.0226536796,-8.46843318096,-10.6123484076,-10.2574225653,-10.8556593937,-1.56166510836,-7.47002289747,-9.94373094013,-8.83737012111,-0.782963815466,-8.31345228107
"j",-3.44505153856,-5.23685988245,-2.14576855443,-2.19325451235,-3.37383213341,-0.651101689325,1.71599899718,-6.32288163447,-1.69070650519,-0.362638093686,-1.57348085208,-0.0216813109801,1.468944674,-0.976433788774,3.51965709084,-8.70128603538,-6.85563774701,0.54233138843,1.94608890655,-6.47371552252,-5.39179920861,-1.55597220171,-1.50048371973,-5.88239028412,4.81877344996,-5.61375806035,1.15564045548,-6.16198203645,-4.35385463048,-7.86350341944,-6.66708951399,-4.01425672665,-2.31514181939,0.154316884433,-3.83653358189,-7.95684515798,-5.21307102049,-3.94910944487,-2.99689930568,0.96193242529,2.0948329338
"k",-6.0799983567,-7.40180307135,-4.78071537257,-7.91924378385,-0.229670759099,-5.96019715689,-0.5885288169,-8.95782845261,1.73813188536,-3.44107741552,-1.23188417731,-2.78611911221,-1.63321525932,-0.318015930055,-6.45871595644,-11.3362328535,-3.92606415782,-4.98033817943,-5.21473647389,-10.2072746293,-3.60790541895,-0.188429076306,-0.489779818305,-10.9152323751,-5.61375806035,2.68312321258,-4.13015906376,-5.56810269887,-4.76417789709,-10.4984502376,-5.90083895046,0.913823962328,-7.00135930225,-4.31105854409,-1.24752744877,-8.98235406369,-4.90357885946,-1.89862361328,0.259567858931,-2.97761061255,-7.59283493357
"l",-5.72265265766,-9.12389891398,-4.42336967353,-5.25931299182,-2.0421064301,-0.180106512925,-1.99040127139,-8.60048275356,-2.86969533562,1.60889548362,-0.487624917494,-6.42237640559,-0.834947140331,-1.16629456338,0.00342297501282,-10.9788871545,-2.65166173683,-2.49703092308,1.38444969106,-9.84992893028,-7.6694003277,-0.682093241913,-1.64752484322,-7.46684422265,1.15564045548,-4.13015906376,3.50972402257,-6.24235857821,-1.53216113154,-9.04249224987,-5.44818307162,-1.44767075928,1.04128106556,-1.97011926216,-3.84016014203,-8.62500836465,-7.49067213959,-2.93352270613,-1.31210121202,-1.33117288034,-0.76934451029
"m",-6.06860654487,-9.46985280119,-4.76932356074,-5.96194182296,-2.25273912605,-6.64195252561,-8.27652641132,-8.94643664077,-4.31426151149,-5.80459135826,-0.89730793688,-6.54518674148,-6.67806925283,-6.30803899618,-6.44732414461,-10.6316938611,-2.32145726906,-8.01346880532,-9.31421852622,-10.1958828175,-4.18671281842,-6.36978311603,-5.82878681827,-10.9038405632,-6.16198203645,-5.56810269887,-6.24235857821,3.13603346896,-2.310145321,-10.4870584257,-0.814690076887,-1.18391613458,-5.52363042162,-5.7187509162,-4.94750050175,-10.5804001643,-5.63940144945,-6.726815131,-8.10536096177,-8.54406005201,-7.58144312173
"n",-6.33992068057,-8.64255464823,-1.54413013497,-0.254008595494,-2.6451449639,-2.98144102859,-7.1615461859,-9.21775077647,-4.58557564719,-2.45156456099,1.00234688297,-7.0396444285,-6.94938338853,-7.27250031244,-4.63919673863,-11.5961551774,-6.86013513112,-6.67534502859,-3.00906309288,-7.75914675209,-5.98408325762,-4.08096718071,-4.66684960977,-7.14980300819,-4.35385463048,-4.76417789709,-1.53216113154,-2.310145321,2.36576208728,-10.7583725614,-5.2052498293,-3.58889754952,-3.95520925622,-6.96351419762,-2.5267101045,-10.8517143,-8.1079401625,-6.9981292667,-4.79315615902,-3.01476752842,-3.17062603031
"o",-6.38383356673,-0.391251907643,-5.0845505826,-8.22307899388,-5.27462649473,-6.95717954748,-8.59175343318,-1.45904559919,-4.62948853335,-7.50611274124,-9.65392643674,-8.46985167577,-7.68644345525,-7.3164131986,-6.76255116647,-0.549240263963,-9.79441977517,-8.32869582718,-9.62944554809,-1.46258276354,-8.33058123677,-9.45759886014,-9.40211037815,-3.05341965978,-7.86350341944,-10.4984502376,-9.04249224987,-10.4870584257,-10.7583725614,1.78313759942,-9.60587154215,-7.35850386292,-10.1955662702,-9.84064042783,-10.4388772562,0.539952763784,-6.54241513622,-5.81337673595,-8.42058798363,-9.55243425443,-7.8966701436
"p",-5.18741966128,-8.5886659176,-3.88813667715,-7.02666508843,-3.12109986288,-5.76076564203,-7.39533952773,-8.06524975718,-3.4330746279,-5.21108654712,-6.1549274383,-6.58029058976,-6.4900295498,-6.11999929315,-5.56613726102,-10.4436541581,0.440952885497,-7.13228192173,-7.73988446208,-9.3146959339,1.21294902972,-6.31527480563,-1.50128211774,-10.0226536796,-6.66708951399,-5.90083895046,-5.44818307162,-0.814690076887,-5.2052498293,-9.60587154215,3.41427787527,-2.52450379774,-8.99915236472,-5.81101317833,-7.29655320168,-9.6992132807,-0.520892624417,-2.23021594518,-3.08103935179,-8.35602034898,-6.70025623815
"q",-3.63319916261,-5.08853526987,-2.33391617848,-5.47244458976,2.26834898624,-3.51339796279,-5.84111902906,-6.51102925851,4.62842358316,-2.35758306432,-0.863037321344,-3.7733071226,-3.54951469001,4.15533435328,-4.01191676235,-6.18138345832,-7.04378537105,-5.57806142306,-3.88307887041,-7.76047543523,-5.57994683265,0.290631526967,0.460036142464,-8.46843318096,-4.01425672665,0.913823962328,-1.44767075928,-1.18391613458,-3.58889754952,-7.35850386292,-2.52450379774,5.2915347683,-4.96002521626,-2.79954658256,-1.19146786187,-5.66008613224,-5.40121864453,-0.944431921245,1.75242012148,-2.25850506804,-5.14603573947
"r",-5.7771143893,-8.48521346506,-4.47783140517,-4.18237261196,-2.32650223245,-0.785939962722,-4.8069804254,-8.6549444852,-1.62487408312,-1.2329668757,-3.27888626352,-5.66590792101,-4.88249970048,-0.206903975254,-1.25799218909,-11.0333488861,-9.18770059774,-6.33568228863,0.902229088494,-9.90439066192,-5.93210259011,-0.28090430585,-1.12403027753,-10.6123484076,-2.31514181939,-7.00135930225,1.04128106556,-5.52363042162,-3.95520925622,-10.1955662702,-8.99915236472,-4.96002521626,2.78323563113,-3.68874380592,-2.48937888942,-10.2889080087,-5.14723859842,-5.42372206375,-1.50577036469,-2.54379788027,-1.23316695294
"s",-5.42218854696,-7.03167533406,-4.12290556283,-7.26143397411,-1.35438874835,0.645647642032,0.963119464278,-8.30001864286,-3.66784351358,-5.44585543281,-8.69228141698,1.18125775635,-0.182326474977,-2.44274517341,-2.30439858524,-10.6784230438,-8.13962757485,-0.206204900752,-0.184784788706,-9.54946481958,-2.2629907431,-5.5515148612,1.21032109059,-10.2574225653,0.154316884433,-4.31105854409,-1.97011926216,-5.7187509162,-6.96351419762,-9.84064042783,-5.81101317833,-2.79954658256,-3.68874380592,3.71015698589,-0.550714726565,-9.93398216638,-6.09159574022,-2.91632954472,-2.34695517551,-4.85311961638,0.340839476719
"t",-6.02042537531,-8.72852445107,-4.72114239118,-6.76105851379,-0.65383411384,-0.00209762404968,0.512471385803,-8.89825547121,-4.26608034193,-1.69166609626,-3.91523983764,-4.08109179362,0.0190964667508,-6.95300500718,-3.26364875912,-9.07943529479,-5.99702437927,-0.0517666184819,-0.399032721337,-8.76140728681,-2.0922423145,-7.99557838005,-3.89703863023,-10.8556593937,-3.83653358189,-1.24752744877,-3.84016014203,-4.94750050175,-2.5267101045,-10.4388772562,-7.29655320168,-1.19146786187,-2.48937888942,-0.550714726565,3.78985684597,-10.5322189947,-2.37679880538,-7.371781142,-3.15933999226,-7.39726659379,-2.41526813976
"u",-6.47717530528,-0.673696928409,-5.17789232115,-8.31642073242,-9.23916924418,-7.05052128602,-8.68509517173,-3.05973939974,-4.7228302719,-7.59945447979,-9.74726817529,-7.1768990532,-7.7797851938,-7.40975493715,-6.85589290502,-3.07489067458,-9.88776151372,-8.42203756573,-9.72278728664,-2.68364189861,-8.42392297532,-9.55094059868,-9.4954521167,-1.56166510836,-7.95684515798,-8.98235406369,-8.62500836465,-10.5804001643,-10.8517143,0.539952763784,-9.6992132807,-5.66008613224,-10.2889080087,-9.93398216638,-10.5322189947,3.03546698331,-6.29928463815,-1.27009689048,-8.51392972218,-9.64577599298,-7.99001188214
"v",-3.73340116778,-6.44150024355,-2.43411818365,-5.57264659493,-5.39678281802,-3.20813485986,-5.94132103424,-6.61123126369,-1.28590895384,-4.8556803423,-4.17028069374,-5.81941927683,-4.34286387575,-1.6702485261,-4.11211876752,-8.9896356646,2.46149837145,-4.29196906712,-5.18725367991,-7.86067744041,2.17034434305,-3.91679470329,0.231184772262,-7.47002289747,-5.21307102049,-4.90357885946,-7.49067213959,-5.63940144945,-8.1079401625,-6.54241513622,-0.520892624417,-5.40121864453,-5.14723859842,-6.09159574022,-2.37679880538,-6.29928463815,4.42534387973,1.51079586686,-3.46757049169,-4.59941676249,-4.14762545598
"w",-5.10849692178,-8.5097431781,-3.11606675709,-6.25459516837,-0.147813344215,-5.68184290253,-5.524657319,-7.98632701768,-3.3541518884,-4.43901662706,-3.959749184,-7.19451503082,-6.4111068103,-2.0707846401,-4.79406734096,-10.3647314186,0.970327337356,-7.05335918223,-3.91145764665,-9.2357731944,0.062771612644,-2.39230204429,-0.12776651996,-9.94373094013,-3.94910944487,-1.89862361328,-2.93352270613,-6.726815131,-6.9981292667,-5.81337673595,-2.23021594518,-0.944431921245,-5.42372206375,-2.91632954472,-7.371781142,-1.27009689048,1.51079586686,2.96512852233,-1.67298066501,-4.66617969684,-6.62133349865
"x",-4.00213610276,-7.40338235908,-2.70285311863,-5.84138152991,-0.357250055593,-3.88233490295,-2.05117288585,-6.87996619866,1.92659620052,-1.94636144692,-1.15193155382,1.14457892437,-2.66568866167,3.58287737681,-2.77141579007,-9.25837059957,-3.09523419767,-5.94699836321,-1.52090033653,-8.12941237538,-1.94155058757,-0.396302210321,0.975904317614,-8.83737012111,-2.99689930568,0.259567858931,-1.31210121202,-8.10536096177,-4.79315615902,-8.42058798363,-3.08103935179,1.75242012148,-1.50577036469,-2.34695517551,-3.15933999226,-8.51392972218,-3.46757049169,-1.67298066501,4.00934651676,-2.20092349089,-2.33691884928
"y",-5.13398237356,-5.1679327999,-3.83469938943,-1.05433394644,-1.95055570386,1.01289180083,-3.18301915666,-8.01181246946,-2.68649015962,-1.24562625398,-3.48409431775,-5.14055894093,-1.66590763762,-2.17474170732,0.0782870072079,-10.3902168704,-4.53723539677,-1.99744026903,-1.8903894236,-5.04175094101,-4.19035828571,-2.30785031339,-1.30744370578,-0.782963815466,0.96193242529,-2.97761061255,-1.33117288034,-8.54406005201,-3.01476752842,-9.55243425443,-8.35602034898,-2.25850506804,-2.54379788027,-4.85311961638,-7.39726659379,-9.64577599298,-4.59941676249,-4.66617969684,-2.20092349089,3.07679958244,-0.494086255724
"z",-3.47821826272,-5.78085223038,-2.17893527859,-2.54487496763,-4.4484527324,1.70100839535,-0.617233926957,-6.35604835863,-1.72387322935,-2.20260216444,-4.44572603974,-0.622593949159,-0.018654216449,-0.914290333129,1.9778748746,-8.73445275954,-6.88880447117,1.38595878286,0.668201323432,-7.60549453535,-4.03867157165,-2.5266318654,-1.81436384702,-8.31345228107,2.0948329338,-7.59283493357,-0.76934451029,-7.58144312173,-3.17062603031,-7.8966701436,-6.70025623815,-5.14603573947,-1.23316695294,0.340839476719,-2.41526813976,-7.99001188214,-4.14762545598,-6.62133349865,-2.33691884928,-0.494086255724,4.77230820485
